100,98.4141,100.611,103.226,107.447,106.243,107.593,112.105,108.258,107.941,110.212,110.79,108.315,107.233,110.52,114.26,112.234,114.037,109.95,114.428,114.281,117.121,117.321,113.379,117.779,116.678,110.949,109.909,110.924,112.684,112.153,113.947,114.839,112.624,114.629,114.504,110.725,109.42,108.227,103.84,102.195,102.536,105.804,104.532,105.816,101.905,101.553,102.993,103.657,107.585,111.797
100,103.493,108.154,106.342,106.645,104.804,104.438,108.576,107.818,103.832,105.745,110.489,112.501,114.922,113.346,112.287,111.348,107.747,108.247,107.906,107.967,110.989,113.855,113.703,112.725,114.697,115.27,117.362,114.976,122.775,120.421,121.869,124.35,123.203,127.818,126.311,129.088,122.488,120.975,121.501,116.808,117.896,119.412,120.625,118.466,119.757,128.186,126.653,122.855,118.752,114.827
100,99.8513,97.2019,95.7572,97.8916,98.4718,92.0033,92.1567,93.0161,89.975,88.93,86.6201,89.7138,91.0208,93.1184,92.8054,95.1563,99.4236,101.123,99.7712,100.604,100.765,105.917,105.832,104.622,104.295,108.724,108.78,106.311,111.618,116.163,119.94,114.343,120.174,123.066,117.183,119.698,110.722,112.224,122.582,121.926,117.515,114.665,112.397,116.4,112.081,112.987,113.188,118.78,124.068,120.655
100,104.428,105.204,106.784,109.181,111.263,110.333,114.634,116.229,117.843,117.809,119.555,117.202,125.441,124.251,124.522,120.793,115.579,122.922,124.04,120.578,120.956,118.247,113.865,110.59,112.058,112.153,114.45,112.136,110.879,112.559,112.021,115.883,116.273,119.742,122.195,126.47,123.718,123.142,123.358,123.399,121.553,123.236,124.3,116.327,119.831,117.721,118.698,116.592,120.35,131.731
100,101.412,99.0665,99.6051,101.155,100.078,101.944,102.107,100.629,103.371,100.62,98.8328,99.9345,95.2395,95.661,98.648,92.918,94.0744,94.5477,94.8055,99.5771,96.0518,96.3549,98.7877,97.9553,99.7976,97.0351,94.59,95.0274,97.1152,99.4943,96.4238,97.1735,95.5443,98.6678,96.4968,95.2083,98.1214,98.2342,95.9015,96.3411,102.315,102.065,108.661,108.73,110.886,111.988,111.727,116.838,113.866,121.632
100,97.9374,103.715,99.3794,99.3949,99.8398,99.8211,99.6797,98.2112,101.94,102.148,102.006,106.492,101.335,102.806,101.151,102.247,107.698,104.367,107.021,107.505,108.741,108.957,107.828,104.75,102.008,101.861,103.242,102.559,99.1339,95.4213,95.773,101.261,101.372,103.22,101.028,105.143,107.186,113.514,119.105,119.451,117.44,113.921,116.185,121.411,117.453,118.458,124.828,125.224,126.091,126.069
100,100.478,94.6521,96.8139,93.9158,94.9125,93.4417,91.571,87.7717,89.4928,88.3019,90.4443,88.6383,90.7058,86.0531,84.1479,83.8742,81.6696,78.0437,80.655,79.5846,78.4783,75.5456,74.2785,75.2675,74.7808,75.4758,76.46,76.9449,77.9859,76.8313,77.3737,74.433,72.7763,72.9672,72.9708,71.9384,72.3977,71.2252,68.3248,67.5722,68.1578,63.4868,67.579,67.0326,65.7262,67.4351,64.7414,64.8436,67.5053,68.2829
100,105.934,110.28,110.68,111.315,116.411,119.806,119.508,117.085,113.196,112.408,110.866,114.405,108.766,108.273,109.635,113.917,116.06,114.882,119.484,124.721,122.066,118.726,119.685,119.294,118.938,120.53,119.155,125.602,122.858,126.909,127.386,130.074,128.186,128.724,130.231,137.065,133.836,128.222,133.333,138.726,144.68,144.398,143.28,139.385,138.797,133.97,134.775,141.025,140.649,137.785
100,96.7633,98.668,99.5498,99.8011,100.624,98.0459,99.5282,98.9753,101.422,101.329,95.2602,91.7956,92.4895,94.7851,94.816,88.9086,92.7933,91.9917,89.2965,87.0282,88.2758,84.6389,84.4387,82.9905,83.1301,81.9485,82.9957,82.3005,82.5719,78.7555,77.3069,77.5629,77.7739,78.8743,78.4699,76.3466,72.9213,72.0944,74.387,74.47,73.0991,74.6226,76.0934,78.8483,78.52,77.0699,78.0383,74.6742,72.7385,72.8713
100,102.302,105.401,105.819,108.747,111.459,113.797,112.454,112.199,111.675,109.413,110.755,109.499,114.779,113.131,114.9,111.664,109.583,107.717,115.608,116.547,120.739,115.274,114.094,113.44,111.461,103.993,106.304,104.709,110.359,102.168,99.9481,99.0566,100.048,98.3644,101.378,103.364,101.134,97.8774,96.1567,96.8592,98.5652,96.2103,101.735,103.511,102.63,99.3437,98.5206,98.6542,94.0476,94.4135
100,103.863,104.759,102.857,100.47,101.534,107.473,104.853,104.522,106.823,104.332,102.824,100.767,102.642,102.561,105.679,105.117,103.164,109.407,108.219,108.316,110.733,109.746,111.674,115.875,118.53,116.376,117.209,116.899,111.625,109.355,102.347,108.571,108.411,108.932,107.28,104.456,105.984,105.087,104.183,100.64,95.2154,92.0213,87.7948,85.8414,85.7239,86.0967,87.3409,87.5673,81.3227,81.1753
100,99.2887,101.045,104.329,106.156,105.876,108.166,107.025,103.046,102.602,102.903,99.6479,94.4584,95.9028,94.1741,93.2561,93.8524,98.7457,99.0105,103.133,103.7,106.002,102.936,104.563,108.6,105.886,105.043,109.031,107.375,108.497,107.857,112.532,109.463,111.58,109.464,105.967,106.499,106.033,105.716,106.484,100.693,101.771,105.913,104.896,105.492,104.669,108.234,107.284,107.272,108.22,104.919
100,104.68,103.526,106.783,104.225,106.028,108.057,109.141,110.51,108.187,109.912,107.265,113.743,112.897,111.839,116.648,111.287,115.283,116.821,112.487,114.399,116.991,116.3,112.659,113.088,112.195,108.69,107.64,110.365,115.463,116.229,118.439,116.718,119.77,116.229,115.846,114.113,116.94,120.413,119.349,118.195,117.106,124.635,123.082,125.501,124.756,129.539,132.966,127.069,121.277,126.063
100,99.6689,102.273,101.153,100.266,100.27,99.8214,100.535,97.9553,100.56,96.4958,102.431,102.743,104.852,102.687,100.649,101.956,105.793,104.719,108.87,107.419,110.877,111.523,108.109,104.127,104.021,105.537,102.023,102.122,101.763,101.154,101.155,98.2059,103.349,103.967,103.392,106.991,107.352,109.336,111.955,110.877,114.337,110.996,111.979,111.432,110.712,114.787,116.568,116.758,111.773,112.674
100,95.5037,92.5272,89.769,90.258,90.8016,87.2442,86.8617,84.173,84.8874,87.5429,91.1385,91.5377,88.8164,88.7282,95.0459,90.7691,93.338,96.5672,100.427,100.926,96.5744,101.754,101.685,101.507,100.778,103.388,102.636,101.981,95.3892,91.5149,92.3022,92.9557,94.0262,98.0925,102.707,100.692,102.49,101.714,99.798,97.2996,96.7167,99.3309,95.7032,97.1447,98.1114,95.7304,96.8883,96.3509,95.6219,97.2211
100,99.8726,102.619,106.694,107.493,108.61,106.174,99.2147,95.8839,102.2,98.3706,98.0455,100.449,104.438,109.265,107.054,102.423,100.138,101.569,95.3035,95.6787,91.7026,92.637,89.5326,86.9349,88.6814,88.8628,88.4062,88.8785,86.4296,82.3548,79.8453,81.3073,81.8849,82.0403,81.0442,80.1349,77.1695,77.7939,75.3084,72.7591,71.0937,73.9549,75.0423,76.0734,79.6167,81.3665,79.1166,82.3235,79.4615,81.6031
100,95.8344,93.8795,89.9329,87.5804,84.7174,89.5113,86.8586,88.0745,84.2543,87.0113,89.2953,91.2798,89.5079,85.375,87.0636,86.3039,87.5757,87.8796,85.9887,86.2053,89.1254,88.3587,91.6144,91.1444,88.9275,91.2959,90.4063,89.0699,92.5735,90.101,91.1702,92.2854,91.7476,91.8466,93.4545,97.1672,93.7801,96.3303,94.4625,93.7659,95.9369,92.414,87.5898,89.9307,90.9466,91.8255,92.4837,93.8771,98.7176,101.697
100,98.7905,97.2584,102.339,97.6692,94.4698,95.3689,95.8678,96.6438,94.1937,89.1044,86.6331,84.6281,83.4189,87.8672,83.3184,85.8577,83.9262,80.3871,74.6718,69.4579,69.3377,71.5128,73.8379,73.7094,72.2192,73.8131,70.3239,69.6165,69.1383,68.7252,68.6057,72.9242,73.526,68.7649,66.0648,67.9499,71.1888,71.0363,68.743,67.6354,70.7608,72.3586,73.6832,70.9402,69.7714,69.2398,71.8854,71.408,72.1993,71.4662
100,106.356,107.608,105.312,110.693,107.616,107.173,106.396,104.689,102.492,105.713,106.989,109.49,109.485,112.511,112.284,107.048,106.22,105.403,101.347,98.0821,99.1456,99.9439,94.4331,96.9591,97.2839,96.4829,97.2509,95.7874,95.4608,94.8209,91.581,93.6801,89.3781,87.913,88.753,92.0931,97.1068,99.3375,98.7969,97.1599,100.616,102.393,99.9571,106.557,106.057,109.312,108.458,110.627,114.992,118.587
100,100.855,101.947,97.4109,98.364,94.6862,96.8061,94.6168,95.6916,99.3996,98.4994,99.478,99.3416,99.2534,100.741,99.6831,100.888,100.852,98.2617,95.3217,92.8459,91.5047,91.8501,89.5662,89.8172,89.7975,94.3987,90.2568,90.905,90.3501,90.2657,91.2983,90.2689,93.1186,93.0774,89.9929,89.3011,88.1744,86.5842,86.0298,84.2867,80.4195,81.1521,82.7018,83.5158,86.8097,85.6557,85.2841,81.2459,82.8624,86.6134
100,96.7037,96.1035,98.1713,99.2359,94.5194,97.3115,95.4095,92.402,93.0116,85.4908,86.1998,85.7317,83.8041,82.5746,86.2571,86.7511,84.9049,86.2356,85.9938,87.4171,85.3342,86.166,83.7699,82.4761,84.5483,82.8206,83.4669,83.2811,86.3633,85.3871,84.7733,84.7888,89.9743,86.8958,90.6408,89.1826,88.1394,83.998,84.7092,86.2461,87.1285,88.7903,92.7584,89.1708,88.3395,83.8131,82.2209,81.1918,83.6738,82.7327
100,94.8636,96.4988,93.0755,92.0942,90.3533,87.287,88.3164,88.1909,91.6754,85.3645,86.8049,87.6175,91.2852,92.3212,92.3236,89.2384,90.4511,89.9076,90.8,88.0388,84.7844,80.5734,77.8909,80.4558,81.5443,83.1896,84.491,86.4056,85.5343,86.4152,87.5496,87.2443,86.6301,87.7097,87.7402,88.7455,87.0813,87.1974,87.4494,86.9932,91.2578,88.6816,85.6129,86.2697,83.975,78.4671,78.376,79.8791,82.0837,86.8544
100,100.325,102.27,102.636,99.5855,98.6379,100.518,101.281,104.318,102.183,101.307,101.547,103.245,101.318,106.432,112.747,117.943,127.431,121.797,120.898,117.131,118.04,120.508,121.306,126.657,128.241,133.413,131.631,137.362,139.429,137.251,137.183,136.04,137.956,136.407,132.826,128.636,126.508,129.158,133.327,131.245,123.88,121.046,122.247,117.483,119.115,125.15,118.392,112.19,113.589,111.894
100,101.026,100.692,102.162,102.833,107.756,112.622,111.876,109.046,110.077,111.418,107.487,107.677,101.451,102.344,102.957,104.363,101.178,96.0673,95.4886,93.0739,96.5916,98.2634,102.166,99.8917,100.986,95.7287,98.5009,95.6598,90.9363,90.7722,85.1933,84.6099,84.9196,83.2716,84.6598,84.0635,83.91,82.6263,81.9188,79.8054,78.6478,80.4992,82.5813,80.7177,79.2364,76.3927,75.7294,74.6009,76.6372,80.4326
100,103.588,101.949,98.9988,100.253,102.375,97.743,100.723,101.869,95.7878,96.6903,97.5467,95.3167,94.7108,94.547,98.2406,99.8473,101.769,103.372,104.938,100.477,96.5326,95.1378,95.6514,96.5053,101.172,100.387,100.3,99.2018,94.2184,92.1817,89.5915,87.4174,90.3216,90.6392,90.8613,90.6701,93.0512,93.746,95.3428,95.6313,95.7064,96.3402,95.7968,93.6011,97.5375,99.7604,99.2251,103.17,100.741,102.568
100,96.0235,99.3567,97.9304,97.806,98.5457,99.5353,100.236,95.6632,93.3227,97.4593,94.1645,90.4492,92.7882,90.449,91.3302,88.3325,88.7974,89.8357,86.4965,82.6219,84.5873,85.2367,84.5483,84.8615,84.4803,84.0386,85.8431,86.5173,88.4972,88.087,85.0988,84.6775,84.6927,82.6016,85.0427,86.1032,90.3474,95.8183,95.9653,96.1565,100.197,101.12,102.531,100.76,101.666,103.762,104.604,109.281,107.109,103.039
100,99.6826,99.2471,99.7689,99.0892,100.024,103.785,108.813,107.541,109.233,109.538,114.217,116.281,120.673,123.284,122.49,124.105,123.127,123.171,121.343,119.873,118.33,120.828,117.498,120.718,121.252,123.375,129.534,126.638,118.982,118.11,118.609,120.329,123.333,123.851,123.931,122.605,123.822,119.707,120.375,122.298,120.469,118.968,122.394,119.926,118.637,115.141,120.76,126.378,124.162,120.204
100,97.8728,96.394,100.15,98.1952,94.1497,96.2458,94.2098,95.2697,93.8331,94.8114,92.9602,87.086,88.0285,85.9395,84.6565,81.1974,83.9359,84.7388,89.9003,92.1153,91.1339,85.94,87.6801,88.4774,87.6073,83.869,83.8265,82.937,84.2289,86.3561,82.5013,83.6659,83.9033,88.9565,89.2883,92.0357,89.816,84.3327,84.9936,84.4436,87.7414,86.9205,86.1634,87.7035,87.6609,89.5561,90.7567,90.1649,92.6618,93.8538
100,100.541,99.0912,96.1345,98.2704,99.8235,100.009,95.3348,93.4772,94.81,90.522,86.6686,91.4419,91.0536,91.8029,91.157,91.4131,92.7034,91.7043,91.8042,90.8333,89.7038,90.1984,89.3157,87.5003,87.2788,88.1873,91.6328,93.0156,94.9249,94.1889,91.6923,90.0059,93.1011,93.3372,97.3596,97.5956,94.4707,95.8786,98.7737,95.68,97.1639,95.9358,96.0562,92.7145,94.1882,92.241,86.5205,87.9099,88.0076,85.6958
100,102.298,101.805,102.858,103.894,104.551,108.768,107.979,108.478,97.4964,99.759,98.1682,103.396,105.57,106.053,107.308,102.67,103.923,107.342,104.117,101.639,100.075,105.567,105.996,108.386,107.911,116,116.616,115.718,118.351,119.869,120.823,125.637,121.005,123.949,123.186,125.332,120.288,118.862,113.708,115.735,114.637,115.858,112.461,116.437,114.442,116.481,112.836,114.114,112.623,115.862
100,98.2626,98.1908,100.583,106.182,105.379,105.107,105,103.907,102.847,103.859,104.312,104.381,107.178,108.135,111.252,108.922,105.938,100.88,100.897,99.8841,103.15,102.632,102.466,102.781,105.233,108.975,101.92,102.6,100.904,107.227,106.994,110.168,106.445,105.874,105.504,108.448,108.025,101.081,102.326,103.498,101.294,98.013,94.4931,99.1161,101.283,102.85,100.336,100.566,102.205,100.977
100,95.4576,96.9403,94.6241,95.6006,90.8122,92.7438,91.7297,91.5825,93.6261,89.2462,84.6089,86.1851,84.0987,86.3361,84.2258,86.1,84.8268,83.9865,81.804,81.398,83.7325,80.5327,81.5919,80.0769,77.5188,74.4694,75.2006,73.3748,73.8961,76.0001,74.5353,70.4481,71.2652,70.6182,67.7424,71.8156,72.5271,72.9236,71.8685,71.78,70.2117,69.1473,71.0505,69.2218,70.5101,75.1243,75.0773,79.8494,83.6308,85.4146
100,102.61,107.052,105.822,101.982,102.785,101.404,105.276,105.131,101.75,103.33,101.697,103.477,100.503,98.3084,97.194,95.684,95.7423,99.6292,98.3909,95.968,99.6511,102.462,98.9825,98.6148,102.211,100.277,104,105.49,102.28,98.8544,95.3357,96.7256,96.7652,98.921,101.016,100.776,102.004,99.2556,97.9126,99.6118,96.5574,101.082,99.9785,98.0249,94.7843,90.5583,87.9473,85.964,88.7497,88.9373
100,97.8358,95.7226,97.3241,97.6134,96.5204,98.9156,99.428,105.761,110.303,112.095,110.715,112.215,113.958,117.382,116.374,118.238,114.359,113.257,117.711,118.809,114.599,110.949,120.165,117.219,119.33,124.091,127.074,128.828,123.063,128.07,121.279,130.246,133.195,133.481,125.828,130.351,129.338,136.413,135.439,132.427,131.324,134.539,129.807,134.441,127.801,121.971,120.683,118.529,115.68,115.174
100,101.237,100.202,102.357,107.538,107.82,109.78,112.966,116.987,124.677,126.471,125.128,121.64,124.385,125.171,125.582,123.065,124.392,121.832,117.397,113.504,111.377,111.467,113.656,111.63,112.204,116.602,117.323,117.779,117.979,117.518,121.405,121.13,124.996,126.483,127.157,128.109,127.103,123.667,126.356,128.854,126.075,125.51,125.031,124.95,129.672,129.18,125.755,122.931,124.502,122.152
100,98.1658,96.2086,98.2564,95.659,99.3231,99.6651,97.5882,98.4252,103.545,106.754,111.957,112.157,112.679,110.971,110.385,111.789,113.067,114.004,117.943,118.914,122.375,123.639,121.637,123.163,121.964,119.981,122.02,116.926,112.96,111.693,110.213,114.088,118.498,117.256,117.261,117.511,113.601,112.594,107.949,105.242,102.173,99.3813,91.7774,92.4794,92.2331,91.8899,96.0557,97.4072,96.2101,101.771
100,99.7947,100.064,97.1979,100.003,102.735,97.8021,95.3963,95.32,94.3659,93.0412,91.2113,90.7352,90.8841,91.2856,92.8936,87.3972,86.1072,82.8774,82.3533,83.5889,85.6675,87.6149,86.3009,89.0149,88.0187,87.9099,85.8734,84.8491,87.7048,85.6563,85.3483,81.7607,81.6936,81.0751,79.3711,80.655,82.6156,80.5581,80.3285,74.8882,70.8485,69.3325,68.7463,71.5262,71.6516,71.214,67.7331,68.9595,67.9242,68.4962
100,98.4393,102.487,103.48,103.576,98.2154,100.887,101.059,101.615,103.068,106.952,108.847,108.138,108.49,104.148,103.881,104.872,106.536,110.654,110.971,114.452,115.967,119.768,123.126,126.322,132.799,135.166,141.492,139.086,148.017,147.788,149.348,159.739,158.503,160.745,159.566,158.165,149.512,149.182,150.955,146.414,144.33,139.973,136.764,139.586,147.79,146.696,146.58,147.266,146.512,142.447
100,98.3713,102.544,103.227,102.039,97.8372,97.5017,100.079,103.283,101.749,102.59,103.577,102.789,104.821,108.057,109.49,103.744,105.97,104.105,104.716,107.303,105.716,104.1,105.717,106.356,109.341,111.496,110.087,111.312,110.535,112.302,112.292,109.849,108.382,108.109,113.665,110.633,107.667,111.688,109.356,109.758,108.065,101.658,104.654,105.667,104.848,104.852,103.31,102.548,103.889,109.597
